#    n1        m1        n2        m2     count        mJ       sum-1               T
      5        -5         5         3    226166        -2      0.7550E-14      0.5200E-01
      6        -5         4         3    226390        -2      0.4219E-14      0.4400E-01
      7        -5         3         3    226614        -2      0.3264E-13      0.2800E-01
      8        -5         2         3    226838        -2     -0.2331E-14      0.2000E-01
      9        -5         1         3    227062        -2      0.1155E-13      0.8001E-02
     10        -5         0         3    227286        -2      0.6883E-14      0.4000E-02
      0        -5         9         5    227511         0      0.2220E-14       0.000    
      1        -5         8         5    227736         0     -0.1077E-13      0.8000E-02
      2        -5         7         5    227961         0     -0.8771E-14      0.2000E-01
      3        -5         6         5    228186         0     -0.1554E-14      0.2800E-01
      4        -5         5         5    228411         0     -0.2520E-13      0.4400E-01
      5        -5         4         5    228636         0     -0.2121E-13      0.4000E-01
      6        -5         3         5    228861         0      0.8882E-15      0.4000E-01
      7        -5         2         5    229086         0     -0.4108E-14      0.2800E-01
      8        -5         1         5    229311         0     -0.4330E-14      0.1200E-01
      9        -5         0         5    229536         0      0.9326E-14      0.4000E-02
      0        -5         8         7    229760         2     -0.7772E-15      0.4000E-02
      1        -5         7         7    229984         2     -0.7216E-14      0.8001E-02
      2        -5         6         7    230208         2     -0.1210E-13      0.1600E-01
      3        -5         5         7    230432         2     -0.3819E-13      0.2400E-01
      4        -5         4         7    230656         2     -0.1321E-13      0.3200E-01
      5        -5         3         7    230880         2     -0.2798E-13      0.2800E-01
      6        -5         2         7    231104         2     -0.1299E-13      0.2800E-01
      7        -5         1         7    231328         2     -0.6550E-14      0.1600E-01
      8        -5         0         7    231552         2      0.1110E-14      0.8000E-02
      0        -5         7         9    231773         4     -0.5107E-14       0.000    
      1        -5         6         9    231994         4     -0.6661E-14      0.8001E-02
      2        -5         5         9    232215         4      0.8882E-15      0.1600E-01
      3        -5         4         9    232436         4     -0.5329E-14      0.2000E-01
      4        -5         3         9    232657         4      0.1044E-13      0.2400E-01
      5        -5         2         9    232878         4      0.5551E-14      0.2000E-01
      6        -5         1         9    233099         4      0.2220E-14      0.1600E-01
      7        -5         0         9    233320         4      0.4663E-14      0.4000E-02
      0        -5         6        11    233536         6     -0.5440E-14       0.000    
      1        -5         5        11    233752         6      0.6661E-15      0.8000E-02
      2        -5         4        11    233968         6      0.1110E-13      0.8001E-02
      3        -5         3        11    234184         6     -0.4996E-14      0.1600E-01
      4        -5         2        11    234400         6      0.1088E-13      0.1600E-01
      5        -5         1        11    234616         6     -0.1277E-13      0.1200E-01
      6        -5         0        11    234832         6      0.2442E-14      0.8000E-02
      0        -5         5        13    235041         8     -0.5995E-14       0.000    
      1        -5         4        13    235250         8      0.1332E-14      0.4000E-02
      2        -5         3        13    235459         8      0.9992E-14      0.8001E-02
      3        -5         2        13    235668         8     -0.4885E-14      0.8000E-02
      4        -5         1        13    235877         8      0.3331E-14      0.1200E-01
      5        -5         0        13    236086         8      0.6217E-14      0.4000E-02
      0        -5         4        15    236286        10     -0.6883E-14       0.000    
      1        -5         3        15    236486        10     -0.6328E-14      0.4001E-02
      2        -5         2        15    236686        10      0.2887E-14      0.4000E-02
      3        -5         1        15    236886        10      0.1554E-14      0.4000E-02
      4        -5         0        15    237086        10      0.3553E-14      0.4000E-02
      0        -5         3        17    237275        12     -0.4663E-14      0.4001E-02
      1        -5         2        17    237464        12     -0.2554E-14       0.000    
      2        -5         1        17    237653        12     -0.1554E-14      0.4000E-02
      3        -5         0        17    237842        12     -0.2220E-15       0.000    
      0        -5         2        19    238018        14     -0.4552E-14      0.4000E-02
      1        -5         1        19    238194        14     -0.5884E-14       0.000    
      2        -5         0        19    238370        14       0.000           0.000    
      0        -5         1        21    238531        16     -0.2442E-14       0.000    
      1        -5         0        21    238692        16     -0.5662E-14      0.4000E-02
      0        -5         0        23    238836        18     -0.3442E-14       0.000    
      0        -4         0       -24    238865       -28     -0.3697E-13       0.000    
      0        -4         1       -22    238921       -26     -0.3020E-13       0.000    
      1        -4         0       -22    238977       -26     -0.4574E-13       0.000    
      0        -4         2       -20    239058       -24     -0.5551E-14       0.000    
      1        -4         1       -20    239139       -24     -0.3197E-13       0.000    
      2        -4         0       -20    239220       -24     -0.1599E-13       0.000    
      0        -4         3       -18    239324       -22     -0.2365E-13      0.4001E-02
      1        -4         2       -18    239428       -22     -0.7105E-14       0.000    
      2        -4         1       -18    239532       -22      0.2087E-13      0.4000E-02
      3        -4         0       -18    239636       -22      0.2331E-13       0.000    
      0        -4         4       -16    239761       -20     -0.4330E-14       0.000    
      1        -4         3       -16    239886       -20      0.2442E-14      0.4000E-02
      2        -4         2       -16    240011       -20      0.2820E-13      0.4000E-02
      3        -4         1       -16    240136       -20     -0.1121E-13      0.4001E-02
      4        -4         0       -16    240261       -20     -0.1321E-13       0.000    
      0        -4         5       -14    240405       -18     -0.1665E-14      0.4000E-02
      1        -4         4       -14    240549       -18     -0.8549E-14      0.4000E-02
      2        -4         3       -14    240693       -18     -0.2887E-14      0.4000E-02
      3        -4         2       -14    240837       -18     -0.3775E-14      0.8001E-02
      4        -4         1       -14    240981       -18     -0.3664E-13      0.8000E-02
      5        -4         0       -14    241125       -18      0.2509E-13      0.4001E-02
      0        -4         6       -12    241286       -16     -0.1199E-13       0.000    
      1        -4         5       -12    241447       -16     -0.3331E-15      0.8000E-02
      2        -4         4       -12    241608       -16      0.3553E-14      0.8001E-02
      3        -4         3       -12    241769       -16     -0.2898E-13      0.1200E-01
      4        -4         2       -12    241930       -16      0.1554E-13      0.1200E-01
      5        -4         1       -12    242091       -16     -0.6994E-14      0.1200E-01
      6        -4         0       -12    242252       -16     -0.1088E-13      0.4000E-02
      0        -4         7       -10    242428       -14      0.2887E-14      0.4000E-02
      1        -4         6       -10    242604       -14     -0.9104E-14      0.8001E-02
      2        -4         5       -10    242780       -14     -0.1577E-13      0.1200E-01
      3        -4         4       -10    242956       -14     -0.3741E-13      0.1600E-01
      4        -4         3       -10    243132       -14      0.7128E-13      0.2000E-01
      5        -4         2       -10    243308       -14      0.1665E-13      0.2000E-01
      6        -4         1       -10    243484       -14      0.2420E-13      0.1600E-01
      7        -4         0       -10    243660       -14     -0.5329E-14      0.8001E-02
      0        -4         8        -8    243849       -12      0.2442E-14       0.000    
      1        -4         7        -8    244038       -12     -0.6106E-14      0.8000E-02
      2        -4         6        -8    244227       -12      0.2420E-13      0.1600E-01
      3        -4         5        -8    244416       -12      0.8882E-14      0.2400E-01
      4        -4         4        -8    244605       -12      0.2176E-13      0.2800E-01
      5        -4         3        -8    244794       -12      0.2687E-13      0.2800E-01
      6        -4         2        -8    244983       -12      0.3197E-13      0.2800E-01
      7        -4         1        -8    245172       -12      0.1288E-13      0.1600E-01
      8        -4         0        -8    245361       -12      0.1332E-14      0.8000E-02
      0        -4         9        -6    245561       -10      0.6883E-14      0.4001E-02
      1        -4         8        -6    245761       -10     -0.7661E-14      0.8000E-02
      2        -4         7        -6    245961       -10     -0.7550E-14      0.1600E-01
      3        -4         6        -6    246161       -10     -0.1199E-13      0.2800E-01
      4        -4         5        -6    246361       -10     -0.1810E-13      0.3600E-01
      5        -4         4        -6    246561       -10      0.4441E-14      0.4000E-01
      6        -4         3        -6    246761       -10     -0.2531E-13      0.4000E-01
      7        -4         2        -6    246961       -10      0.2842E-13      0.2800E-01
      8        -4         1        -6    247161       -10      0.6661E-15      0.1600E-01
      9        -4         0        -6    247361       -10      0.5329E-14      0.4000E-02
      0        -4        10        -4    247570        -8     -0.5107E-14      0.4000E-02
      1        -4         9        -4    247779        -8      0.1110E-14      0.8001E-02
      2        -4         8        -4    247988        -8     -0.1710E-13      0.2000E-01
      3        -4         7        -4    248197        -8      0.2243E-13      0.2800E-01
      4        -4         6        -4    248406        -8     -0.7216E-14      0.4800E-01
      5        -4         5        -4    248615        -8      0.4818E-13      0.4800E-01
      6        -4         4        -4    248824        -8     -0.2554E-14      0.4800E-01
      7        -4         3        -4    249033        -8      0.3508E-13      0.3600E-01
      8        -4         2        -4    249242        -8     -0.1132E-13      0.2400E-01
      9        -4         1        -4    249451        -8      0.1776E-14      0.8000E-02
     10        -4         0        -4    249660        -8      0.2220E-14      0.4000E-02
      0        -4        11        -2    249876        -6     -0.6661E-14      0.4001E-02
      1        -4        10        -2    250092        -6      0.8882E-15      0.8000E-02
      2        -4         9        -2    250308        -6     -0.7883E-14      0.2000E-01
      3        -4         8        -2    250524        -6     -0.1121E-13      0.3200E-01
      4        -4         7        -2    250740        -6     -0.4696E-13      0.4400E-01
      5        -4         6        -2    250956        -6      0.3597E-13      0.5200E-01
      6        -4         5        -2    251172        -6     -0.5163E-13      0.5600E-01
      7        -4         4        -2    251388        -6      0.2176E-13      0.4000E-01
      8        -4         3        -2    251604        -6     -0.8882E-14      0.3200E-01
      9        -4         2        -2    251820        -6      0.3775E-14      0.1200E-01
     10        -4         1        -2    252036        -6      0.8216E-14      0.8001E-02
     11        -4         0        -2    252252        -6      0.1221E-13      0.4000E-02
      0        -4        12         0    252473        -4      0.6661E-15       0.000    
      1        -4        11         0    252694        -4     -0.4663E-14      0.1200E-01
      2        -4        10         0    252915        -4     -0.1377E-13      0.1600E-01
      3        -4         9         0    253136        -4     -0.1854E-13      0.3200E-01
      4        -4         8         0    253357        -4     -0.4075E-13      0.4400E-01
      5        -4         7         0    253578        -4     -0.1072E-12      0.5200E-01
      6        -4         6         0    253799        -4     -0.4219E-13      0.5200E-01
      7        -4         5         0    254020        -4     -0.3753E-13      0.4400E-01
      8        -4         4         0    254241        -4     -0.2998E-14      0.2800E-01
      9        -4         3         0    254462        -4      0.7772E-14      0.2000E-01
     10        -4         2         0    254683        -4      0.2665E-14      0.8000E-02
     11        -4         1         0    254904        -4      0.9992E-14      0.4000E-02
     12        -4         0         0    255125        -4      0.6883E-14       0.000    
      0        -4        11         2    255349        -2     -0.7327E-14      0.4001E-02
      1        -4        10         2    255573        -2     -0.1110E-15      0.4000E-02
      2        -4         9         2    255797        -2      0.8438E-14      0.2000E-01
      3        -4         8         2    256021        -2      0.5485E-13      0.3200E-01
      4        -4         7         2    256245        -2      0.3886E-13      0.4400E-01
      5        -4         6         2    256469        -2      0.1130E-12      0.5600E-01
      6        -4         5         2    256693        -2      0.6772E-13      0.5200E-01
      7        -4         4         2    256917        -2      0.5107E-13      0.4000E-01
      8        -4         3         2    257141        -2      0.9326E-14      0.2800E-01
      9        -4         2         2    257365        -2      0.1332E-14      0.1600E-01
     10        -4         1         2    257589        -2      0.8882E-14      0.8000E-02
     11        -4         0         2    257813        -2      0.1177E-13       0.000    
      0        -4        10         4    258038         0     -0.3775E-14      0.4001E-02
      1        -4         9         4    258263         0     -0.4108E-14      0.8000E-02
      2        -4         8         4    258488         0     -0.6217E-14      0.1600E-01
      3        -4         7         4    258713         0      0.3042E-13      0.2800E-01
      4        -4         6         4    258938         0     -0.2998E-14      0.4000E-01
      5        -4         5         4    259163         0     -0.5551E-14      0.5200E-01
      6        -4         4         4    259388         0      0.4219E-14      0.4800E-01
      7        -4         3         4    259613         0      0.3353E-13      0.3600E-01
      8        -4         2         4    259838         0      0.4441E-15      0.2400E-01
      9        -4         1         4    260063         0      0.2887E-14      0.8001E-02
     10        -4         0         4    260288         0      0.4441E-14      0.4000E-02
      0        -4         9         6    260512         2      0.6217E-14      0.4000E-02
      1        -4         8         6    260736         2      0.2220E-15      0.4001E-02
      2        -4         7         6    260960         2     -0.7994E-14      0.1600E-01
      3        -4         6         6    261184         2      0.8216E-14      0.2400E-01
      4        -4         5         6    261408         2     -0.2731E-13      0.3200E-01
      5        -4         4         6    261632         2     -0.2875E-13      0.4000E-01
      6        -4         3         6    261856         2     -0.3408E-13      0.3600E-01
      7        -4         2         6    262080         2     -0.4996E-14      0.2800E-01
      8        -4         1         6    262304         2     -0.9215E-14      0.1200E-01
      9        -4         0         6    262528         2      0.4885E-14      0.4001E-02
      0        -4         8         8    262749         4      0.5551E-14       0.000    
      1        -4         7         8    262970         4      0.6661E-15      0.8000E-02
      2        -4         6         8    263191         4     -0.2021E-13      0.8001E-02
      3        -4         5         8    263412         4     -0.1477E-13      0.2000E-01
      4        -4         4         8    263633         4     -0.4319E-13      0.2800E-01
      5        -4         3         8    263854         4     -0.1754E-13      0.3200E-01
      6        -4         2         8    264075         4     -0.1033E-13      0.2400E-01
      7        -4         1         8    264296         4      0.1110E-13      0.1600E-01
      8        -4         0         8    264517         4     -0.4441E-15      0.4000E-02
      0        -4         7        10    264733         6      0.6661E-15      0.4001E-02
      1        -4         6        10    264949         6     -0.2887E-14      0.4000E-02
      2        -4         5        10    265165         6      0.2220E-14      0.8000E-02
      3        -4         4        10    265381         6     -0.6439E-14      0.1600E-01
      4        -4         3        10    265597         6      0.1310E-13      0.2000E-01
      5        -4         2        10    265813         6      0.6883E-14      0.2800E-01
      6        -4         1        10    266029         6      0.1354E-13      0.1600E-01
      7        -4         0        10    266245         6      0.1421E-13      0.8001E-02
      0        -4         6        12    266454         8     -0.1110E-13      0.4000E-02
      1        -4         5        12    266663         8     -0.5551E-14      0.4000E-02
      2        -4         4        12    266872         8      0.8882E-15      0.8001E-02
      3        -4         3        12    267081         8      0.4441E-14      0.1600E-01
      4        -4         2        12    267290         8      0.3331E-14      0.1600E-01
      5        -4         1        12    267499         8     -0.7883E-14      0.1600E-01
      6        -4         0        12    267708         8      0.1199E-13      0.8000E-02
      0        -4         5        14    267908        10     -0.1554E-14       0.000    
      1        -4         4        14    268108        10      0.4441E-15      0.4001E-02
      2        -4         3        14    268308        10      0.8882E-15      0.8000E-02
      3        -4         2        14    268508        10     -0.2109E-14      0.8001E-02
      4        -4         1        14    268708        10      0.3553E-14      0.1200E-01
      5        -4         0        14    268908        10     -0.2887E-14      0.4001E-02
      0        -4         4        16    269097        12      0.2220E-15       0.000    
      1        -4         3        16    269286        12     -0.4219E-14      0.4000E-02
      2        -4         2        16    269475        12     -0.2109E-14      0.4000E-02
      3        -4         1        16    269664        12     -0.9992E-15      0.8001E-02
      4        -4         0        16    269853        12     -0.4441E-15      0.4000E-02
      0        -4         3        18    270029        14     -0.1132E-13       0.000    
      1        -4         2        18    270205        14     -0.4330E-14       0.000    
      2        -4         1        18    270381        14     -0.2220E-14      0.4000E-02
      3        -4         0        18    270557        14     -0.3664E-14      0.4000E-02
      0        -4         2        20    270718        16      0.1776E-14       0.000    
      1        -4         1        20    270879        16     -0.6772E-14       0.000    
      2        -4         0        20    271040        16     -0.3442E-14      0.4001E-02
      0        -4         1        22    271184        18     -0.7772E-14       0.000    
      1        -4         0        22    271328        18     -0.1887E-14       0.000    
      0        -4         0        24    271453        20     -0.4108E-14       0.000    
      0        -3         0       -25    271482       -28      0.2220E-14       0.000    
      0        -3         1       -23    271538       -26     -0.2887E-14       0.000    
      1        -3         0       -23    271594       -26     -0.2942E-13       0.000    
      0        -3         2       -21    271675       -24     -0.6106E-14       0.000    
      1        -3         1       -21    271756       -24     -0.5107E-14      0.4000E-02
      2        -3         0       -21    271837       -24     -0.4885E-13       0.000    
      0        -3         3       -19    271941       -22     -0.8105E-14       0.000    
      1        -3         2       -19    272045       -22     -0.1676E-13       0.000    
      2        -3         1       -19    272149       -22     -0.1321E-13      0.4000E-02
      3        -3         0       -19    272253       -22      0.1643E-13       0.000    
      0        -3         4       -17    272378       -20     -0.1144E-13      0.4000E-02
      1        -3         3       -17    272503       -20     -0.3109E-14       0.000    
      2        -3         2       -17    272628       -20      0.8216E-14      0.4001E-02
      3        -3         1       -17    272753       -20     -0.1665E-14      0.4000E-02
      4        -3         0       -17    272878       -20      0.2887E-14      0.4000E-02
      0        -3         5       -15    273022       -18     -0.7438E-14       0.000    
      1        -3         4       -15    273166       -18     -0.4108E-14      0.4000E-02
      2        -3         3       -15    273310       -18      0.4441E-15      0.4001E-02
      3        -3         2       -15    273454       -18     -0.1532E-13      0.8000E-02
      4        -3         1       -15    273598       -18     -0.2220E-15      0.4000E-02
      5        -3         0       -15    273742       -18     -0.2254E-13      0.4001E-02
      0        -3         6       -13    273903       -16     -0.6994E-14       0.000    
      1        -3         5       -13    274064       -16     -0.5662E-14      0.4000E-02
      2        -3         4       -13    274225       -16     -0.4441E-15      0.8000E-02
      3        -3         3       -13    274386       -16     -0.1554E-13      0.8001E-02
      4        -3         2       -13    274547       -16     -0.2531E-13      0.1200E-01
      5        -3         1       -13    274708       -16      0.1910E-13      0.8000E-02
      6        -3         0       -13    274869       -16     -0.1799E-13      0.8001E-02
      0        -3         7       -11    275045       -14     -0.6439E-14       0.000    
      1        -3         6       -11    275221       -14     -0.7438E-14      0.4000E-02
      2        -3         5       -11    275397       -14     -0.5884E-14      0.8000E-02
      3        -3         4       -11    275573       -14      0.3020E-13      0.1600E-01
      4        -3         3       -11    275749       -14      0.2665E-13      0.2000E-01
      5        -3         2       -11    275925       -14     -0.1132E-13      0.2000E-01
      6        -3         1       -11    276101       -14      0.2087E-13      0.1600E-01
      7        -3         0       -11    276277       -14     -0.9770E-14      0.8000E-02
      0        -3         8        -9    276466       -12     -0.3886E-14       0.000    
      1        -3         7        -9    276655       -12     -0.2331E-14      0.4001E-02
      2        -3         6        -9    276844       -12     -0.7438E-14      0.1200E-01
      3        -3         5        -9    277033       -12     -0.3553E-14      0.2000E-01
      4        -3         4        -9    277222       -12     -0.1044E-13      0.2400E-01
      5        -3         3        -9    277411       -12      0.2909E-13      0.2800E-01
      6        -3         2        -9    277600       -12      0.3131E-13      0.2400E-01
      7        -3         1        -9    277789       -12     -0.2220E-15      0.1600E-01
      8        -3         0        -9    277978       -12      0.3553E-14      0.8001E-02
      0        -3         9        -7    278178       -10     -0.6439E-14      0.4000E-02
      1        -3         8        -7    278378       -10     -0.2220E-14      0.4000E-02
      2        -3         7        -7    278578       -10      0.7772E-14      0.1200E-01
      3        -3         6        -7    278778       -10     -0.6994E-14      0.2400E-01
      4        -3         5        -7    278978       -10     -0.3775E-13      0.3200E-01
      5        -3         4        -7    279178       -10     -0.3253E-13      0.3600E-01
      6        -3         3        -7    279378       -10     -0.2831E-13      0.3600E-01
      7        -3         2        -7    279578       -10      0.1310E-13      0.2800E-01
      8        -3         1        -7    279778       -10      0.5773E-14      0.1600E-01
      9        -3         0        -7    279978       -10      0.1243E-13      0.8000E-02
      0        -3        10        -5    280187        -8     -0.1443E-14      0.4001E-02
      1        -3         9        -5    280396        -8      0.8216E-14      0.4000E-02
      2        -3         8        -5    280605        -8     -0.2109E-13      0.2000E-01
      3        -3         7        -5    280814        -8     -0.1077E-13      0.2800E-01
      4        -3         6        -5    281023        -8     -0.2154E-13      0.4800E-01
      5        -3         5        -5    281232        -8     -0.4940E-13      0.4800E-01
      6        -3         4        -5    281441        -8     -0.1332E-13      0.5600E-01
      7        -3         3        -5    281650        -8     -0.1188E-13      0.4800E-01
      8        -3         2        -5    281859        -8      0.2709E-13      0.2800E-01
      9        -3         1        -5    282068        -8      0.5773E-14      0.1600E-01
     10        -3         0        -5    282277        -8      0.2887E-14      0.8001E-02
      0        -3        11        -3    282493        -6     -0.1110E-14       0.000    
      1        -3        10        -3    282709        -6     -0.8882E-15      0.8000E-02
      2        -3         9        -3    282925        -6      0.1776E-14      0.2000E-01
      3        -3         8        -3    283141        -6      0.3331E-14      0.3200E-01
      4        -3         7        -3    283357        -6     -0.9992E-15      0.4000E-01
      5        -3         6        -3    283573        -6      0.1399E-13      0.5200E-01
      6        -3         5        -3    283789        -6      0.1599E-13      0.5200E-01
      7        -3         4        -3    284005        -6      0.6661E-14      0.4800E-01
      8        -3         3        -3    284221        -6      0.1288E-13      0.3600E-01
      9        -3         2        -3    284437        -6      0.4441E-14      0.2000E-01
     10        -3         1        -3    284653        -6      0.6661E-14      0.8000E-02
     11        -3         0        -3    284869        -6      0.7994E-14      0.4001E-02
      0        -3        12        -1    285090        -4     -0.3220E-14      0.4000E-02
      1        -3        11        -1    285311        -4      0.2887E-14      0.4000E-02
      2        -3        10        -1    285532        -4       0.000          0.1600E-01
      3        -3         9        -1    285753        -4     -0.1921E-13      0.2800E-01
      4        -3         8        -1    285974        -4     -0.3231E-13      0.4400E-01
      5        -3         7        -1    286195        -4     -0.2109E-14      0.6000E-01
      6        -3         6        -1    286416        -4     -0.4441E-14      0.6000E-01
      7        -3         5        -1    286637        -4      0.1688E-13      0.5600E-01
      8        -3         4        -1    286858        -4      0.1821E-13      0.4400E-01
      9        -3         3        -1    287079        -4     -0.1632E-13      0.2400E-01
     10        -3         2        -1    287300        -4     -0.2331E-14      0.1200E-01
     11        -3         1        -1    287521        -4      0.1021E-13      0.4000E-02
     12        -3         0        -1    287742        -4      0.1354E-13       0.000    
      0        -3        12         1    287966        -2     -0.3220E-14      0.4000E-02
      1        -3        11         1    288190        -2      0.8882E-15      0.8001E-02
      2        -3        10         1    288414        -2      0.9548E-14      0.1200E-01
      3        -3         9         1    288638        -2     -0.1854E-13      0.3200E-01
      4        -3         8         1    288862        -2     -0.6117E-13      0.4400E-01
      5        -3         7         1    289086        -2     -0.3941E-13      0.6400E-01
      6        -3         6         1    289310        -2     -0.2942E-13      0.6000E-01
      7        -3         5         1    289534        -2     -0.5584E-13      0.5200E-01
      8        -3         4         1    289758        -2     -0.9215E-14      0.4000E-01
      9        -3         3         1    289982        -2      0.9770E-14      0.2400E-01
     10        -3         2         1    290206        -2      0.3775E-14      0.1200E-01
     11        -3         1         1    290430        -2      0.1199E-13      0.4000E-02
     12        -3         0         1    290654        -2      0.1243E-13      0.4000E-02
      0        -3        11         3    290879         0     -0.1221E-14       0.000    
      1        -3        10         3    291104         0     -0.1554E-14      0.8001E-02
      2        -3         9         3    291329         0     -0.6661E-15      0.1200E-01
      3        -3         8         3    291554         0      0.5107E-14      0.2800E-01
      4        -3         7         3    291779         0      0.3597E-13      0.4000E-01
      5        -3         6         3    292004         0      0.2731E-13      0.5200E-01
      6        -3         5         3    292229         0      0.2975E-13      0.5200E-01
      7        -3         4         3    292454         0      0.3952E-13      0.4400E-01
      8        -3         3         3    292679         0      0.7105E-14      0.3200E-01
      9        -3         2         3    292904         0      0.4663E-14      0.2000E-01
     10        -3         1         3    293129         0      0.5107E-14      0.8001E-02
     11        -3         0         3    293354         0      0.8216E-14      0.4000E-02
      0        -3        10         5    293578         2     -0.2331E-14       0.000    
      1        -3         9         5    293802         2      0.3997E-14      0.8001E-02
      2        -3         8         5    294026         2     -0.7994E-14      0.1200E-01
      3        -3         7         5    294250         2      0.3086E-13      0.2000E-01
      4        -3         6         5    294474         2      0.5551E-14      0.3200E-01
      5        -3         5         5    294698         2      0.5551E-14      0.4400E-01
      6        -3         4         5    294922         2      0.1266E-13      0.4400E-01
      7        -3         3         5    295146         2      0.5773E-14      0.3600E-01
      8        -3         2         5    295370         2      0.2220E-13      0.2400E-01
      9        -3         1         5    295594         2      0.1332E-14      0.1200E-01
     10        -3         0         5    295818         2      0.2220E-14      0.4000E-02
      0        -3         9         7    296039         4     -0.6994E-14       0.000    
      1        -3         8         7    296260         4     -0.2665E-14      0.4000E-02
      2        -3         7         7    296481         4      0.7994E-14      0.1200E-01
      3        -3         6         7    296702         4      0.8216E-14      0.1600E-01
      4        -3         5         7    296923         4     -0.1021E-13      0.2800E-01
      5        -3         4         7    297144         4     -0.2542E-13      0.3600E-01
      6        -3         3         7    297365         4     -0.4574E-13      0.3600E-01
      7        -3         2         7    297586         4     -0.1110E-13      0.2400E-01
      8        -3         1         7    297807         4     -0.1366E-13      0.1600E-01
      9        -3         0         7    298028         4      0.5329E-14      0.8000E-02
      0        -3         8         9    298244         6     -0.6217E-14       0.000    
      1        -3         7         9    298460         6      0.4441E-15      0.4000E-02
      2        -3         6         9    298676         6     -0.1776E-14      0.8001E-02
      3        -3         5         9    298892         6     -0.3220E-14      0.1600E-01
      4        -3         4         9    299108         6     -0.3841E-13      0.2400E-01
      5        -3         3         9    299324         6      0.8882E-14      0.2800E-01
      6        -3         2         9    299540         6     -0.3408E-13      0.2400E-01
      7        -3         1         9    299756         6      0.2376E-13      0.1600E-01
      8        -3         0         9    299972         6     -0.5329E-14      0.8000E-02
      0        -3         7        11    300181         8     -0.6439E-14       0.000    
      1        -3         6        11    300390         8     -0.7216E-14      0.4000E-02
      2        -3         5        11    300599         8     -0.3331E-14      0.8001E-02
      3        -3         4        11    300808         8     -0.8882E-14      0.1200E-01
      4        -3         3        11    301017         8     -0.7550E-14      0.1600E-01
      5        -3         2        11    301226         8      0.3997E-14      0.2000E-01
      6        -3         1        11    301435         8      0.1021E-13      0.1600E-01
      7        -3         0        11    301644         8     -0.1554E-14      0.4000E-02
      0        -3         6        13    301844        10     -0.6883E-14      0.4000E-02
      1        -3         5        13    302044        10     -0.6772E-14       0.000    
      2        -3         4        13    302244        10     -0.5551E-15      0.8001E-02
      3        -3         3        13    302444        10     -0.2109E-14      0.8000E-02
      4        -3         2        13    302644        10     -0.6217E-14      0.1200E-01
      5        -3         1        13    302844        10     -0.1443E-14      0.1200E-01
      6        -3         0        13    303044        10      0.4885E-14      0.4000E-02
      0        -3         5        15    303233        12     -0.6106E-14       0.000    
      1        -3         4        15    303422        12     -0.6550E-14      0.4000E-02
      2        -3         3        15    303611        12     -0.5218E-14      0.4001E-02
      3        -3         2        15    303800        12     -0.4108E-14      0.4000E-02
      4        -3         1        15    303989        12      0.1998E-14      0.8000E-02
      5        -3         0        15    304178        12      0.4219E-14      0.4001E-02
      0        -3         4        17    304354        14     -0.1188E-13       0.000    
      1        -3         3        17    304530        14     -0.3331E-14      0.4000E-02
      2        -3         2        17    304706        14     -0.7772E-15      0.4000E-02
      3        -3         1        17    304882        14     -0.4330E-14      0.4000E-02
      4        -3         0        17    305058        14      0.6217E-14       0.000    
      0        -3         3        19    305219        16     -0.5440E-14       0.000    
      1        -3         2        19    305380        16     -0.7327E-14      0.4001E-02
      2        -3         1        19    305541        16     -0.3553E-14       0.000    
      3        -3         0        19    305702        16     -0.3553E-14       0.000    
      0        -3         2        21    305846        18     -0.2220E-14      0.4000E-02
      1        -3         1        21    305990        18      0.4441E-15       0.000    
      2        -3         0        21    306134        18     -0.5218E-14       0.000    
      0        -3         1        23    306259        20     -0.1110E-14       0.000    
      1        -3         0        23    306384        20     -0.6328E-14       0.000    
      0        -3         0        25    306488        22     -0.3442E-14       0.000    
      0        -2         0       -26    306517       -28     -0.4441E-15       0.000    
      0        -2         1       -24    306573       -26      0.2220E-15       0.000    
      1        -2         0       -24    306629       -26     -0.2442E-14       0.000    
      0        -2         2       -22    306710       -24       0.000          0.4000E-02
      1        -2         1       -22    306791       -24     -0.7438E-14       0.000    
      2        -2         0       -22    306872       -24     -0.1077E-13       0.000    
      0        -2         3       -20    306976       -22     -0.8882E-15       0.000    
      1        -2         2       -20    307080       -22     -0.8882E-15       0.000    
      2        -2         1       -20    307184       -22     -0.1532E-13       0.000    
      3        -2         0       -20    307288       -22     -0.3331E-15      0.4000E-02
      0        -2         4       -18    307413       -20      0.1332E-14       0.000    
      1        -2         3       -18    307538       -20     -0.6328E-14       0.000    
      2        -2         2       -18    307663       -20     -0.7438E-14      0.4001E-02
      3        -2         1       -18    307788       -20      0.5107E-14       0.000    
      4        -2         0       -18    307913       -20      0.3775E-14       0.000    
      0        -2         5       -16    308057       -18     -0.7216E-14      0.4000E-02
      1        -2         4       -16    308201       -18     -0.2887E-14       0.000    
      2        -2         3       -16    308345       -18     -0.9992E-14      0.4000E-02
      3        -2         2       -16    308489       -18      0.8882E-14      0.4000E-02
      4        -2         1       -16    308633       -18     -0.1776E-13      0.4001E-02
      5        -2         0       -16    308777       -18      0.1221E-13      0.4000E-02
      0        -2         6       -14    308938       -16     -0.5884E-14       0.000    
      1        -2         5       -14    309099       -16     -0.7661E-14       0.000    
      2        -2         4       -14    309260       -16     -0.7327E-14      0.4000E-02
      3        -2         3       -14    309421       -16      0.1532E-13      0.8001E-02
