#    n1        m1        n2        m2     count        mJ       sum-1               T
      4         1         2        -2     27456        -1      0.1554E-14       0.000    
      5         1         1        -2     27528        -1      0.1998E-14       0.000    
      6         1         0        -2     27600        -1      0.3331E-14       0.000    
      0         1         7         0     27672         1     -0.1332E-14      0.4000E-02
      1         1         6         0     27744         1     -0.1998E-14       0.000    
      2         1         5         0     27816         1     -0.1887E-14       0.000    
      3         1         4         0     27888         1     -0.3109E-14       0.000    
      4         1         3         0     27960         1     -0.1221E-14       0.000    
      5         1         2         0     28032         1      0.1554E-14       0.000    
      6         1         1         0     28104         1      0.2665E-14      0.4000E-02
      7         1         0         0     28176         1      0.3553E-14       0.000    
      0         1         6         2     28246         3     -0.1332E-14       0.000    
      1         1         5         2     28316         3     -0.3109E-14       0.000    
      2         1         4         2     28386         3     -0.2887E-14       0.000    
      3         1         3         2     28456         3     -0.2554E-14       0.000    
      4         1         2         2     28526         3      0.4441E-15       0.000    
      5         1         1         2     28596         3      0.1554E-14      0.4000E-02
      6         1         0         2     28666         3      0.3109E-14       0.000    
      0         1         5         4     28732         5     -0.2109E-14       0.000    
      1         1         4         4     28798         5     -0.1998E-14       0.000    
      2         1         3         4     28864         5     -0.2109E-14       0.000    
      3         1         2         4     28930         5     -0.1110E-14       0.000    
      4         1         1         4     28996         5     -0.1554E-14       0.000    
      5         1         0         4     29062         5      0.4441E-15       0.000    
      0         1         4         6     29122         7     -0.1110E-14       0.000    
      1         1         3         6     29182         7     -0.2331E-14       0.000    
      2         1         2         6     29242         7     -0.6661E-15      0.4001E-02
      3         1         1         6     29302         7     -0.1998E-14       0.000    
      4         1         0         6     29362         7      0.8882E-15       0.000    
      0         1         3         8     29414         9     -0.3664E-14       0.000    
      1         1         2         8     29466         9     -0.6661E-15       0.000    
      2         1         1         8     29518         9     -0.6661E-15       0.000    
      3         1         0         8     29570         9     -0.1665E-14       0.000    
      0         1         2        10     29612        11     -0.3331E-14       0.000    
      1         1         1        10     29654        11     -0.4552E-14       0.000    
      2         1         0        10     29696        11      0.2887E-14       0.000    
      0         1         1        12     29726        13     -0.2220E-14       0.000    
      1         1         0        12     29756        13     -0.3109E-14       0.000    
      0         1         0        14     29772        15     -0.1776E-14       0.000    
      0         2         0       -13     29814       -11     -0.3664E-14       0.000    
      0         2         1       -11     29866        -9     -0.2220E-14       0.000    
      1         2         0       -11     29918        -9     -0.1887E-14       0.000    
      0         2         2        -9     29978        -7     -0.5218E-14       0.000    
      1         2         1        -9     30038        -7      0.4441E-15       0.000    
      2         2         0        -9     30098        -7     -0.2665E-14       0.000    
      0         2         3        -7     30164        -5     -0.2109E-14       0.000    
      1         2         2        -7     30230        -5     -0.1665E-14      0.4000E-02
      2         2         1        -7     30296        -5     -0.9992E-15       0.000    
      3         2         0        -7     30362        -5     -0.4441E-15       0.000    
      0         2         4        -5     30432        -3     -0.2887E-14       0.000    
      1         2         3        -5     30502        -3     -0.1554E-14       0.000    
      2         2         2        -5     30572        -3     -0.7772E-15       0.000    
      3         2         1        -5     30642        -3      0.2220E-15       0.000    
      4         2         0        -5     30712        -3      0.6661E-15       0.000    
      0         2         5        -3     30784        -1     -0.1998E-14       0.000    
      1         2         4        -3     30856        -1     -0.1110E-14       0.000    
      2         2         3        -3     30928        -1     -0.9992E-15       0.000    
      3         2         2        -3     31000        -1     -0.2220E-15      0.4000E-02
      4         2         1        -3     31072        -1      0.6661E-15       0.000    
      5         2         0        -3     31144        -1      0.2220E-15       0.000    
      0         2         6        -1     31216         1     -0.9992E-15       0.000    
      1         2         5        -1     31288         1     -0.3331E-15       0.000    
      2         2         4        -1     31360         1      0.2220E-15       0.000    
      3         2         3        -1     31432         1      0.1110E-14       0.000    
      4         2         2        -1     31504         1      0.1554E-14       0.000    
      5         2         1        -1     31576         1      0.6661E-15      0.4000E-02
      6         2         0        -1     31648         1      0.4441E-14       0.000    
      0         2         6         1     31718         3     -0.1665E-14       0.000    
      1         2         5         1     31788         3     -0.1221E-14       0.000    
      2         2         4         1     31858         3     -0.1110E-14       0.000    
      3         2         3         1     31928         3     -0.1665E-14       0.000    
      4         2         2         1     31998         3     -0.7772E-15       0.000    
      5         2         1         1     32068         3      0.6661E-15      0.4001E-02
      6         2         0         1     32138         3      0.4441E-14       0.000    
      0         2         5         3     32204         5     -0.3331E-14       0.000    
      1         2         4         3     32270         5     -0.1998E-14       0.000    
      2         2         3         3     32336         5     -0.2887E-14       0.000    
      3         2         2         3     32402         5     -0.1998E-14       0.000    
      4         2         1         3     32468         5      0.4441E-15       0.000    
      5         2         0         3     32534         5     -0.4441E-15       0.000    
      0         2         4         5     32594         7     -0.4108E-14      0.4000E-02
      1         2         3         5     32654         7     -0.2331E-14       0.000    
      2         2         2         5     32714         7     -0.5551E-15       0.000    
      3         2         1         5     32774         7     -0.1554E-14       0.000    
      4         2         0         5     32834         7      0.1110E-14       0.000    
      0         2         3         7     32886         9     -0.3220E-14       0.000    
      1         2         2         7     32938         9     -0.1221E-14       0.000    
      2         2         1         7     32990         9     -0.1443E-14       0.000    
      3         2         0         7     33042         9     -0.4441E-15       0.000    
      0         2         2         9     33084        11     -0.6772E-14       0.000    
      1         2         1         9     33126        11      0.4441E-15       0.000    
      2         2         0         9     33168        11     -0.2331E-14       0.000    
      0         2         1        11     33198        13     -0.3775E-14       0.000    
      1         2         0        11     33228        13     -0.1332E-14      0.4000E-02
      0         2         0        13     33244        15     -0.4996E-14       0.000    
      0         3         0       -12     33296        -9     -0.6661E-15       0.000    
      0         3         1       -10     33356        -7     -0.1110E-14       0.000    
      1         3         0       -10     33416        -7      0.6661E-15       0.000    
      0         3         2        -8     33482        -5      0.1554E-14       0.000    
      1         3         1        -8     33548        -5       0.000           0.000    
      2         3         0        -8     33614        -5     -0.1110E-14       0.000    
      0         3         3        -6     33684        -3     -0.1665E-14       0.000    
      1         3         2        -6     33754        -3     -0.1221E-14       0.000    
      2         3         1        -6     33824        -3      0.2220E-15       0.000    
      3         3         0        -6     33894        -3     -0.1110E-15       0.000    
      0         3         4        -4     33966        -1     -0.1665E-14       0.000    
      1         3         3        -4     34038        -1     -0.1665E-14       0.000    
      2         3         2        -4     34110        -1      0.2220E-15       0.000    
      3         3         1        -4     34182        -1      0.2220E-15       0.000    
      4         3         0        -4     34254        -1      0.2220E-15       0.000    
      0         3         5        -2     34326         1     -0.3109E-14       0.000    
      1         3         4        -2     34398         1     -0.1443E-14      0.4000E-02
      2         3         3        -2     34470         1     -0.1443E-14       0.000    
      3         3         2        -2     34542         1      0.2220E-15       0.000    
      4         3         1        -2     34614         1      0.1554E-14       0.000    
      5         3         0        -2     34686         1      0.2665E-14       0.000    
      0         3         6         0     34756         3     -0.2554E-14       0.000    
      1         3         5         0     34826         3     -0.1332E-14       0.000    
      2         3         4         0     34896         3      0.2220E-15      0.4001E-02
      3         3         3         0     34966         3      0.8882E-15       0.000    
      4         3         2         0     35036         3      0.1554E-14       0.000    
      5         3         1         0     35106         3      0.3997E-14       0.000    
      6         3         0         0     35176         3      0.3997E-14       0.000    
      0         3         5         2     35242         5     -0.4663E-14       0.000    
      1         3         4         2     35308         5     -0.2220E-14       0.000    
      2         3         3         2     35374         5     -0.3775E-14      0.4000E-02
      3         3         2         2     35440         5     -0.9992E-15       0.000    
      4         3         1         2     35506         5      0.6661E-15       0.000    
      5         3         0         2     35572         5      0.1110E-14       0.000    
      0         3         4         4     35632         7     -0.3331E-14       0.000    
      1         3         3         4     35692         7     -0.1887E-14       0.000    
      2         3         2         4     35752         7     -0.2331E-14       0.000    
      3         3         1         4     35812         7      0.8882E-15      0.4000E-02
      4         3         0         4     35872         7      0.2220E-15       0.000    
      0         3         3         6     35924         9     -0.2442E-14       0.000    
      1         3         2         6     35976         9     -0.1665E-14       0.000    
      2         3         1         6     36028         9     -0.5551E-15       0.000    
      3         3         0         6     36080         9     -0.1221E-14       0.000    
      0         3         2         8     36122        11      0.1554E-14       0.000    
      1         3         1         8     36164        11       0.000           0.000    
      2         3         0         8     36206        11     -0.3775E-14       0.000    
      0         3         1        10     36236        13     -0.1776E-14       0.000    
      1         3         0        10     36266        13      0.3331E-14       0.000    
      0         3         0        12     36282        15      0.6661E-15       0.000    
      0         4         0       -11     36342        -7     -0.8882E-15       0.000    
      0         4         1        -9     36408        -5      0.1332E-14       0.000    
      1         4         0        -9     36474        -5     -0.2220E-15       0.000    
      0         4         2        -7     36544        -3     -0.1443E-14       0.000    
      1         4         1        -7     36614        -3      0.2220E-15       0.000    
      2         4         0        -7     36684        -3      0.1110E-14       0.000    
      0         4         3        -5     36756        -1     -0.1332E-14       0.000    
      1         4         2        -5     36828        -1     -0.1110E-15      0.4000E-02
      2         4         1        -5     36900        -1      0.4441E-15       0.000    
      3         4         0        -5     36972        -1     -0.4441E-15       0.000    
      0         4         4        -3     37044         1     -0.2442E-14       0.000    
      1         4         3        -3     37116         1     -0.7772E-15       0.000    
      2         4         2        -3     37188         1      0.1110E-14       0.000    
      3         4         1        -3     37260         1      0.4441E-15       0.000    
      4         4         0        -3     37332         1      0.1332E-14       0.000    
      0         4         5        -1     37402         3     -0.1776E-14       0.000    
      1         4         4        -1     37472         3     -0.1221E-14       0.000    
      2         4         3        -1     37542         3     -0.4441E-15      0.4001E-02
      3         4         2        -1     37612         3      0.1110E-14       0.000    
      4         4         1        -1     37682         3      0.1554E-14       0.000    
      5         4         0        -1     37752         3      0.3997E-14       0.000    
      0         4         5         1     37818         5     -0.2109E-14       0.000    
      1         4         4         1     37884         5     -0.3331E-14       0.000    
      2         4         3         1     37950         5      0.4441E-15       0.000    
      3         4         2         1     38016         5     -0.3331E-15      0.4000E-02
      4         4         1         1     38082         5      0.1110E-14       0.000    
      5         4         0         1     38148         5      0.3109E-14       0.000    
      0         4         4         3     38208         7     -0.2442E-14       0.000    
      1         4         3         3     38268         7     -0.8882E-15       0.000    
      2         4         2         3     38328         7     -0.7772E-15       0.000    
      3         4         1         3     38388         7      0.8882E-15       0.000    
      4         4         0         3     38448         7      0.6661E-15       0.000    
      0         4         3         5     38500         9     -0.2665E-14      0.4000E-02
      1         4         2         5     38552         9     -0.8882E-15       0.000    
      2         4         1         5     38604         9     -0.7772E-15       0.000    
      3         4         0         5     38656         9     -0.9992E-15       0.000    
      0         4         2         7     38698        11     -0.2998E-14       0.000    
      1         4         1         7     38740        11     -0.2220E-15       0.000    
      2         4         0         7     38782        11     -0.5107E-14       0.000    
      0         4         1         9     38812        13      0.2887E-14       0.000    
      1         4         0         9     38842        13      0.4441E-15       0.000    
      0         4         0        11     38858        15      0.1332E-14       0.000    
      0         5         0       -10     38924        -5      0.2220E-15       0.000    
      0         5         1        -8     38994        -3       0.000           0.000    
      1         5         0        -8     39064        -3      0.8882E-15       0.000    
      0         5         2        -6     39136        -1     -0.3331E-15       0.000    
      1         5         1        -6     39208        -1      0.2220E-15       0.000    
      2         5         0        -6     39280        -1      0.1554E-14       0.000    
      0         5         3        -4     39352         1     -0.2442E-14       0.000    
      1         5         2        -4     39424         1     -0.4441E-15      0.4000E-02
      2         5         1        -4     39496         1      0.1332E-14       0.000    
      3         5         0        -4     39568         1      0.8882E-15       0.000    
      0         5         4        -2     39638         3     -0.1665E-14       0.000    
      1         5         3        -2     39708         3     -0.7772E-15       0.000    
      2         5         2        -2     39778         3      0.4441E-15       0.000    
      3         5         1        -2     39848         3      0.1110E-14       0.000    
      4         5         0        -2     39918         3      0.1998E-14       0.000    
      0         5         5         0     39984         5     -0.2109E-14       0.000    
      1         5         4         0     40050         5     -0.2554E-14       0.000    
      2         5         3         0     40116         5      0.1776E-14      0.4001E-02
      3         5         2         0     40182         5      0.1776E-14       0.000    
      4         5         1         0     40248         5      0.3109E-14       0.000    
      5         5         0         0     40314         5      0.4885E-14       0.000    
      0         5         4         2     40374         7     -0.8882E-15       0.000    
      1         5         3         2     40434         7     -0.1998E-14       0.000    
      2         5         2         2     40494         7      0.1332E-14       0.000    
      3         5         1         2     40554         7     -0.4441E-15      0.4000E-02
      4         5         0         2     40614         7      0.2220E-15       0.000    
      0         5         3         4     40666         9     -0.3664E-14       0.000    
      1         5         2         4     40718         9     -0.1998E-14       0.000    
      2         5         1         4     40770         9      0.1332E-14       0.000    
      3         5         0         4     40822         9      0.4441E-15       0.000    
      0         5         2         6     40864        11     -0.4330E-14       0.000    
      1         5         1         6     40906        11     -0.8105E-14       0.000    
      2         5         0         6     40948        11     -0.3997E-14       0.000    
      0         5         1         8     40978        13       0.000           0.000    
      1         5         0         8     41008        13     -0.1887E-14       0.000    
      0         5         0        10     41024        15      0.2442E-14       0.000    
      0         6         0        -9     41094        -3       0.000           0.000    
      0         6         1        -7     41166        -1      0.6661E-15       0.000    
      1         6         0        -7     41238        -1      0.1776E-14       0.000    
      0         6         2        -5     41310         1      0.2220E-15      0.4000E-02
      1         6         1        -5     41382         1      0.8882E-15       0.000    
      2         6         0        -5     41454         1      0.1332E-14       0.000    
      0         6         3        -3     41524         3     -0.1554E-14       0.000    
      1         6         2        -3     41594         3      0.1110E-14       0.000    
      2         6         1        -3     41664         3      0.6661E-15       0.000    
      3         6         0        -3     41734         3      0.2442E-14       0.000    
      0         6         4        -1     41800         5     -0.1665E-14       0.000    
      1         6         3        -1     41866         5     -0.1110E-14       0.000    
      2         6         2        -1     41932         5      0.1110E-14       0.000    
      3         6         1        -1     41998         5      0.1998E-14       0.000    
      4         6         0        -1     42064         5      0.5551E-14      0.4000E-02
      0         6         4         1     42124         7     -0.7772E-15       0.000    
      1         6         3         1     42184         7     -0.1110E-14       0.000    
      2         6         2         1     42244         7      0.1110E-14       0.000    
      3         6         1         1     42304         7      0.1554E-14       0.000    
      4         6         0         1     42364         7      0.4663E-14       0.000    
      0         6         3         3     42416         9     -0.2554E-14       0.000    
      1         6         2         3     42468         9      0.1776E-14       0.000    
      2         6         1         3     42520         9      0.8882E-15      0.4001E-02
      3         6         0         3     42572         9      0.8882E-15       0.000    
      0         6         2         5     42614        11     -0.6328E-14       0.000    
      1         6         1         5     42656        11     -0.7550E-14       0.000    
      2         6         0         5     42698        11     -0.2220E-15       0.000    
      0         6         1         7     42728        13     -0.2331E-14       0.000    
      1         6         0         7     42758        13     -0.7772E-14       0.000    
      0         6         0         9     42774        15     -0.1110E-14       0.000    
      0         7         0        -8     42846        -1       0.000           0.000    
      0         7         1        -6     42918         1      0.1110E-14       0.000    
      1         7         0        -6     42990         1      0.1998E-14       0.000    
      0         7         2        -4     43060         3       0.000           0.000    
      1         7         1        -4     43130         3      0.1776E-14       0.000    
      2         7         0        -4     43200         3      0.8882E-15       0.000    
      0         7         3        -2     43266         5     -0.1554E-14       0.000    
      1         7         2        -2     43332         5      0.2220E-15      0.4000E-02
      2         7         1        -2     43398         5      0.6661E-15       0.000    
      3         7         0        -2     43464         5      0.2665E-14       0.000    
      0         7         4         0     43524         7     -0.1443E-14       0.000    
      1         7         3         0     43584         7      0.4441E-15       0.000    
      2         7         2         0     43644         7      0.2442E-14       0.000    
      3         7         1         0     43704         7      0.4219E-14       0.000    
      4         7         0         0     43764         7      0.3553E-14       0.000    
      0         7         3         2     43816         9     -0.9992E-15       0.000    
      1         7         2         2     43868         9      0.4441E-15       0.000    
      2         7         1         2     43920         9      0.1776E-14      0.4000E-02
      3         7         0         2     43972         9      0.1332E-14       0.000    
      0         7         2         4     44014        11     -0.5329E-14       0.000    
      1         7         1         4     44056        11      0.4663E-14       0.000    
      2         7         0         4     44098        11      0.6661E-15       0.000    
      0         7         1         6     44128        13     -0.8771E-14       0.000    
      1         7         0         6     44158        13      0.1554E-14       0.000    
      0         7         0         8     44174        15     -0.1543E-13       0.000    
      0         8         0        -7     44246         1      0.8882E-15       0.000    
      0         8         1        -5     44316         3      0.1776E-14       0.000    
      1         8         0        -5     44386         3      0.1776E-14       0.000    
      0         8         2        -3     44452         5     -0.6661E-15       0.000    
      1         8         1        -3     44518         5      0.1554E-14       0.000    
      2         8         0        -3     44584         5      0.5995E-14       0.000    
      0         8         3        -1     44644         7     -0.9992E-15       0.000    
      1         8         2        -1     44704         7      0.6661E-15      0.4000E-02
      2         8         1        -1     44764         7      0.3553E-14       0.000    
      3         8         0        -1     44824         7      0.3553E-14       0.000    
      0         8         3         1     44876         9     -0.3331E-15       0.000    
      1         8         2         1     44928         9      0.6661E-15       0.000    
      2         8         1         1     44980         9      0.3109E-14       0.000    
      3         8         0         1     45032         9      0.2220E-14       0.000    
      0         8         2         3     45074        11     -0.1110E-14       0.000    
      1         8         1         3     45116        11      0.2442E-14       0.000    
      2         8         0         3     45158        11      0.5773E-14       0.000    
      0         8         1         5     45188        13      0.1332E-14       0.000    
      1         8         0         5     45218        13      0.3331E-14       0.000    
      0         8         0         7     45234        15     -0.1010E-13       0.000    
      0         9         0        -6     45304         3      0.1332E-14       0.000    
      0         9         1        -4     45370         5      0.1110E-14       0.000    
      1         9         0        -4     45436         5      0.3997E-14      0.4001E-02
      0         9         2        -2     45496         7     -0.1554E-14       0.000    
      1         9         1        -2     45556         7      0.2665E-14       0.000    
      2         9         0        -2     45616         7      0.2220E-15       0.000    
      0         9         3         0     45668         9       0.000           0.000    
      1         9         2         0     45720         9      0.2442E-14       0.000    
      2         9         1         0     45772         9      0.6661E-15       0.000    
      3         9         0         0     45824         9      0.4441E-14       0.000    
      0         9         2         2     45866        11      0.4441E-15       0.000    
      1         9         1         2     45908        11      0.3775E-14       0.000    
      2         9         0         2     45950        11     -0.8882E-15       0.000    
      0         9         1         4     45980        13      0.3109E-14       0.000    
      1         9         0         4     46010        13      0.1110E-14       0.000    
      0         9         0         6     46026        15     -0.8882E-15       0.000    
      0        10         0        -5     46092         5      0.2665E-14       0.000    
      0        10         1        -3     46152         7      0.2442E-14      0.4000E-02
      1        10         0        -3     46212         7      0.2442E-14       0.000    
      0        10         2        -1     46264         9      0.3553E-14       0.000    
      1        10         1        -1     46316         9       0.000           0.000    
      2        10         0        -1     46368         9      0.3331E-14       0.000    
      0        10         2         1     46410        11      0.4663E-14       0.000    
      1        10         1         1     46452        11     -0.3331E-15       0.000    
      2        10         0         1     46494        11      0.1998E-14       0.000    
      0        10         1         3     46524        13      0.8882E-15       0.000    
      1        10         0         3     46554        13      0.1332E-14       0.000    
      0        10         0         5     46570        15      0.1110E-14       0.000    
      0        11         0        -4     46630         7      0.1776E-14       0.000    
      0        11         1        -2     46682         9      0.2220E-15       0.000    
      1        11         0        -2     46734         9      0.2665E-14       0.000    
      0        11         2         0     46776        11      0.1554E-14       0.000    
      1        11         1         0     46818        11      0.3775E-14       0.000    
      2        11         0         0     46860        11      0.2220E-14       0.000    
      0        11         1         2     46890        13      0.4441E-15       0.000    
      1        11         0         2     46920        13      0.1776E-14      0.4000E-02
      0        11         0         4     46936        15     -0.4663E-14       0.000    
      0        12         0        -3     46988         9      0.3553E-14       0.000    
      0        12         1        -1     47030        11      0.1332E-14       0.000    
      1        12         0        -1     47072        11      0.3775E-14       0.000    
      0        12         1         1     47102        13      0.1110E-14       0.000    
      1        12         0         1     47132        13      0.3775E-14       0.000    
      0        12         0         3     47148        15      0.5329E-14       0.000    
      0        13         0        -2     47190        11      0.1554E-14       0.000    
      0        13         1         0     47220        13      0.3553E-14       0.000    
      1        13         0         0     47250        13      0.3775E-14       0.000    
      0        13         0         2     47266        15      0.4441E-15       0.000    
      0        14         0        -1     47296        13      0.3553E-14       0.000    
      0        14         0         1     47312        15      0.3997E-14       0.000    
      0        15         0         0     47328        15      0.3775E-14       0.000    
