#    n1        m1        n2        m2     count        mJ       sum-1               T
      1        -6         7        -2     80472        -8      0.1332E-14      0.8000E-02
      2        -6         6        -2     80625        -8     -0.6106E-14      0.1200E-01
      3        -6         5        -2     80778        -8      0.1221E-13      0.1600E-01
      4        -6         4        -2     80931        -8     -0.4663E-14      0.1600E-01
      5        -6         3        -2     81084        -8     -0.2220E-14      0.1200E-01
      6        -6         2        -2     81237        -8     -0.1887E-14      0.1200E-01
      7        -6         1        -2     81390        -8      0.3331E-14      0.4001E-02
      8        -6         0        -2     81543        -8      0.1021E-13       0.000    
      0        -6         9         0     81703        -6     -0.1776E-14      0.4000E-02
      1        -6         8         0     81863        -6      0.2442E-14      0.4000E-02
      2        -6         7         0     82023        -6     -0.4774E-14      0.1600E-01
      3        -6         6         0     82183        -6      0.2442E-14      0.1600E-01
      4        -6         5         0     82343        -6      0.6883E-14      0.1600E-01
      5        -6         4         0     82503        -6      0.1554E-14      0.1200E-01
      6        -6         3         0     82663        -6      0.8882E-15      0.8000E-02
      7        -6         2         0     82823        -6      0.1776E-14      0.4001E-02
      8        -6         1         0     82983        -6      0.7994E-14      0.4000E-02
      9        -6         0         0     83143        -6      0.1221E-13       0.000    
      0        -6         8         2     83308        -4      0.1332E-14       0.000    
      1        -6         7         2     83473        -4     -0.5107E-14      0.8000E-02
      2        -6         6         2     83638        -4     -0.1088E-13      0.1200E-01
      3        -6         5         2     83803        -4     -0.1599E-13      0.1600E-01
      4        -6         4         2     83968        -4     -0.5218E-14      0.1200E-01
      5        -6         3         2     84133        -4      0.2220E-14      0.1200E-01
      6        -6         2         2     84298        -4      0.3109E-14      0.8000E-02
      7        -6         1         2     84463        -4      0.5107E-14      0.4000E-02
      8        -6         0         2     84628        -4      0.9770E-14       0.000    
      0        -6         7         4     84796        -2     -0.3886E-14       0.000    
      1        -6         6         4     84964        -2      0.6661E-15      0.8001E-02
      2        -6         5         4     85132        -2     -0.1377E-13      0.8000E-02
      3        -6         4         4     85300        -2     -0.3109E-14      0.1200E-01
      4        -6         3         4     85468        -2     -0.1743E-13      0.1200E-01
      5        -6         2         4     85636        -2      0.2220E-14      0.1200E-01
      6        -6         1         4     85804        -2     -0.2220E-15      0.4000E-02
      7        -6         0         4     85972        -2      0.2665E-14       0.000    
      0        -6         6         6     86141         0     -0.4219E-14      0.4000E-02
      1        -6         5         6     86310         0     -0.2331E-14      0.4000E-02
      2        -6         4         6     86479         0     -0.5329E-14      0.8001E-02
      3        -6         3         6     86648         0      0.5107E-14      0.8000E-02
      4        -6         2         6     86817         0     -0.3220E-14      0.8001E-02
      5        -6         1         6     86986         0      0.6661E-15      0.8000E-02
      6        -6         0         6     87155         0      0.1110E-14       0.000    
      0        -6         5         8     87323         2     -0.2776E-14       0.000    
      1        -6         4         8     87491         2      0.4441E-15      0.4001E-02
      2        -6         3         8     87659         2      0.3109E-14      0.8000E-02
      3        -6         2         8     87827         2      0.6439E-14      0.4000E-02
      4        -6         1         8     87995         2      0.4663E-14      0.8001E-02
      5        -6         0         8     88163         2      0.6661E-15       0.000    
      0        -6         4        10     88328         4     -0.1998E-14       0.000    
      1        -6         3        10     88493         4      0.8882E-15      0.4000E-02
      2        -6         2        10     88658         4     -0.5551E-15      0.4000E-02
      3        -6         1        10     88823         4      0.2220E-15      0.4001E-02
      4        -6         0        10     88988         4      0.2220E-14      0.4000E-02
      0        -6         3        12     89148         6      0.1332E-14       0.000    
      1        -6         2        12     89308         6     -0.1443E-14       0.000    
      2        -6         1        12     89468         6      0.1776E-14      0.4000E-02
      3        -6         0        12     89628         6      0.2442E-14       0.000    
      0        -6         2        14     89781         8     -0.3109E-14       0.000    
      1        -6         1        14     89934         8      0.3997E-14      0.4000E-02
      2        -6         0        14     90087         8     -0.1110E-14       0.000    
      0        -6         1        16     90231        10     -0.2554E-14       0.000    
      1        -6         0        16     90375        10     -0.1998E-14       0.000    
      0        -6         0        18     90508        12     -0.5440E-14       0.000    
      0        -5         0       -19     90533       -24     -0.7294E-13       0.000    
      0        -5         1       -17     90581       -22     -0.1110E-14       0.000    
      1        -5         0       -17     90629       -22      0.6661E-14       0.000    
      0        -5         2       -15     90698       -20      0.7327E-14      0.4001E-02
      1        -5         1       -15     90767       -20      0.1554E-13       0.000    
      2        -5         0       -15     90836       -20     -0.2109E-14       0.000    
      0        -5         3       -13     90924       -18     -0.1332E-14       0.000    
      1        -5         2       -13     91012       -18     -0.1288E-13      0.4000E-02
      2        -5         1       -13     91100       -18     -0.1399E-13       0.000    
      3        -5         0       -13     91188       -18     -0.2331E-14       0.000    
      0        -5         4       -11     91293       -16     -0.2776E-14      0.4000E-02
      1        -5         3       -11     91398       -16     -0.1488E-13       0.000    
      2        -5         2       -11     91503       -16      0.1021E-13      0.4000E-02
      3        -5         1       -11     91608       -16      0.1577E-13      0.4001E-02
      4        -5         0       -11     91713       -16      0.1243E-13       0.000    
      0        -5         5        -9     91833       -14      0.6661E-15      0.4000E-02
      1        -5         4        -9     91953       -14      0.6883E-14      0.4000E-02
      2        -5         3        -9     92073       -14      0.1910E-13      0.4000E-02
      3        -5         2        -9     92193       -14     -0.5551E-14      0.8001E-02
      4        -5         1        -9     92313       -14      0.9548E-14      0.4000E-02
      5        -5         0        -9     92433       -14     -0.2265E-13      0.4000E-02
      0        -5         6        -7     92566       -12     -0.4663E-14       0.000    
      1        -5         5        -7     92699       -12     -0.1432E-13      0.4001E-02
      2        -5         4        -7     92832       -12     -0.8327E-14      0.8000E-02
      3        -5         3        -7     92965       -12     -0.1887E-14      0.1200E-01
      4        -5         2        -7     93098       -12     -0.1454E-13      0.8000E-02
      5        -5         1        -7     93231       -12      0.1554E-14      0.8001E-02
      6        -5         0        -7     93364       -12     -0.2665E-14      0.4000E-02
      0        -5         7        -5     93508       -10     -0.2442E-14       0.000    
      1        -5         6        -5     93652       -10     -0.1077E-13      0.8001E-02
      2        -5         5        -5     93796       -10     -0.1199E-13      0.8000E-02
      3        -5         4        -5     93940       -10     -0.1432E-13      0.1200E-01
      4        -5         3        -5     94084       -10     -0.8438E-14      0.1600E-01
      5        -5         2        -5     94228       -10     -0.1554E-14      0.1200E-01
      6        -5         1        -5     94372       -10     -0.3775E-14      0.4000E-02
      7        -5         0        -5     94516       -10      0.2887E-14      0.4000E-02
      0        -5         8        -3     94669        -8     -0.3220E-14      0.4000E-02
      1        -5         7        -3     94822        -8      0.3331E-14      0.4001E-02
      2        -5         6        -3     94975        -8      0.3553E-14      0.1200E-01
      3        -5         5        -3     95128        -8     -0.8438E-14      0.1600E-01
      4        -5         4        -3     95281        -8      0.1332E-14      0.1600E-01
      5        -5         3        -3     95434        -8      0.1554E-14      0.1600E-01
      6        -5         2        -3     95587        -8      0.1110E-14      0.8001E-02
      7        -5         1        -3     95740        -8      0.3775E-14      0.8000E-02
      8        -5         0        -3     95893        -8      0.2887E-14       0.000    
      0        -5         9        -1     96053        -6      0.3553E-14      0.4001E-02
      1        -5         8        -1     96213        -6     -0.4219E-14      0.4000E-02
      2        -5         7        -1     96373        -6      0.1332E-14      0.1200E-01
      3        -5         6        -1     96533        -6     -0.5551E-14      0.1600E-01
      4        -5         5        -1     96693        -6     -0.1554E-14      0.2000E-01
      5        -5         4        -1     96853        -6     -0.8882E-15      0.1600E-01
      6        -5         3        -1     97013        -6      0.1554E-14      0.8000E-02
      7        -5         2        -1     97173        -6      0.7550E-14      0.8001E-02
      8        -5         1        -1     97333        -6      0.6217E-14      0.4000E-02
      9        -5         0        -1     97493        -6      0.1110E-13       0.000    
      0        -5         9         1     97658        -4      0.3331E-14       0.000    
      1        -5         8         1     97823        -4     -0.3997E-14      0.8001E-02
      2        -5         7         1     97988        -4      0.3997E-14      0.8000E-02
      3        -5         6         1     98153        -4      0.8216E-14      0.1600E-01
      4        -5         5         1     98318        -4      0.7550E-14      0.2000E-01
      5        -5         4         1     98483        -4      0.1710E-13      0.1200E-01
      6        -5         3         1     98648        -4      0.1332E-14      0.1200E-01
      7        -5         2         1     98813        -4      0.7327E-14      0.8000E-02
      8        -5         1         1     98978        -4      0.6439E-14       0.000    
      9        -5         0         1     99143        -4      0.1132E-13       0.000    
      0        -5         8         3     99311        -2     -0.3442E-14      0.4001E-02
      1        -5         7         3     99479        -2     -0.2220E-15      0.4000E-02
      2        -5         6         3     99647        -2      0.2665E-14      0.8000E-02
      3        -5         5         3     99815        -2     -0.1465E-13      0.1600E-01
      4        -5         4         3     99983        -2      0.2220E-15      0.1600E-01
      5        -5         3         3    100151        -2      0.5107E-14      0.1200E-01
      6        -5         2         3    100319        -2      0.7994E-14      0.8001E-02
      7        -5         1         3    100487        -2      0.4885E-14      0.4000E-02
      8        -5         0         3    100655        -2      0.2887E-14      0.4000E-02
      0        -5         7         5    100824         0     -0.4441E-15       0.000    
      1        -5         6         5    100993         0     -0.1010E-13      0.4000E-02
      2        -5         5         5    101162         0     -0.8549E-14      0.8001E-02
      3        -5         4         5    101331         0     -0.1299E-13      0.1200E-01
      4        -5         3         5    101500         0     -0.1299E-13      0.1200E-01
      5        -5         2         5    101669         0     -0.5995E-14      0.1200E-01
      6        -5         1         5    101838         0     -0.5773E-14      0.4000E-02
      7        -5         0         5    102007         0      0.4441E-14       0.000    
      0        -5         6         7    102175         2     -0.3109E-14      0.4001E-02
      1        -5         5         7    102343         2     -0.2887E-14      0.4000E-02
      2        -5         4         7    102511         2     -0.7772E-14      0.4000E-02
      3        -5         3         7    102679         2      0.8882E-14      0.8001E-02
      4        -5         2         7    102847         2     -0.1887E-14      0.1200E-01
      5        -5         1         7    103015         2      0.7994E-14      0.4001E-02
      6        -5         0         7    103183         2      0.6661E-15      0.4000E-02
      0        -5         5         9    103348         4      0.1110E-14       0.000    
      1        -5         4         9    103513         4      0.4441E-15       0.000    
      2        -5         3         9    103678         4      0.3997E-14      0.8000E-02
      3        -5         2         9    103843         4      0.3997E-14      0.4001E-02
      4        -5         1         9    104008         4      0.5107E-14      0.8000E-02
      5        -5         0         9    104173         4      0.2220E-15       0.000    
      0        -5         4        11    104333         6     -0.7772E-15       0.000    
      1        -5         3        11    104493         6      0.2442E-14      0.4000E-02
      2        -5         2        11    104653         6     -0.4219E-14      0.4001E-02
      3        -5         1        11    104813         6     -0.8882E-15      0.4000E-02
      4        -5         0        11    104973         6      0.4441E-14       0.000    
      0        -5         3        13    105126         8      0.2220E-14       0.000    
      1        -5         2        13    105279         8     -0.3331E-14      0.4000E-02
      2        -5         1        13    105432         8     -0.8882E-15       0.000    
      3        -5         0        13    105585         8     -0.1110E-14      0.4000E-02
      0        -5         2        15    105729        10     -0.6661E-15       0.000    
      1        -5         1        15    105873        10      0.1998E-14       0.000    
      2        -5         0        15    106017        10      0.2220E-15       0.000    
      0        -5         1        17    106150        12     -0.5551E-14       0.000    
      1        -5         0        17    106283        12     -0.1554E-14       0.000    
      0        -5         0        19    106403        14     -0.3997E-14      0.4001E-02
      0        -4         0       -20    106428       -24     -0.1033E-13       0.000    
      0        -4         1       -18    106476       -22     -0.2487E-13       0.000    
      1        -4         0       -18    106524       -22     -0.8882E-15       0.000    
      0        -4         2       -16    106593       -20     -0.7772E-14       0.000    
      1        -4         1       -16    106662       -20     -0.1432E-13       0.000    
      2        -4         0       -16    106731       -20      0.3775E-14       0.000    
      0        -4         3       -14    106819       -18      0.1776E-14       0.000    
      1        -4         2       -14    106907       -18      0.1332E-14      0.4000E-02
      2        -4         1       -14    106995       -18     -0.4219E-14       0.000    
      3        -4         0       -14    107083       -18      0.2021E-13       0.000    
      0        -4         4       -12    107188       -16      0.3775E-14       0.000    
      1        -4         3       -12    107293       -16      0.1177E-13      0.4000E-02
      2        -4         2       -12    107398       -16     -0.9770E-14      0.4000E-02
      3        -4         1       -12    107503       -16      0.2931E-13       0.000    
      4        -4         0       -12    107608       -16      0.2220E-13      0.4001E-02
      0        -4         5       -10    107728       -14     -0.2442E-14       0.000    
      1        -4         4       -10    107848       -14      0.2220E-14      0.4000E-02
      2        -4         3       -10    107968       -14     -0.5773E-14      0.4000E-02
      3        -4         2       -10    108088       -14     -0.1998E-14      0.4000E-02
      4        -4         1       -10    108208       -14     -0.8882E-14      0.4001E-02
      5        -4         0       -10    108328       -14     -0.2442E-13      0.4000E-02
      0        -4         6        -8    108461       -12     -0.4774E-14       0.000    
      1        -4         5        -8    108594       -12     -0.5773E-14      0.4000E-02
      2        -4         4        -8    108727       -12      0.2665E-14      0.8001E-02
      3        -4         3        -8    108860       -12     -0.5329E-14      0.8000E-02
      4        -4         2        -8    108993       -12     -0.7994E-14      0.8001E-02
      5        -4         1        -8    109126       -12     -0.4885E-14      0.4000E-02
      6        -4         0        -8    109259       -12      0.5773E-14      0.4000E-02
      0        -4         7        -6    109403       -10     -0.4663E-14      0.4000E-02
      1        -4         6        -6    109547       -10     -0.7772E-14      0.4001E-02
      2        -4         5        -6    109691       -10      0.4219E-14      0.8000E-02
      3        -4         4        -6    109835       -10     -0.2998E-14      0.8001E-02
      4        -4         3        -6    109979       -10     -0.1199E-13      0.1200E-01
      5        -4         2        -6    110123       -10     -0.8771E-14      0.1200E-01
      6        -4         1        -6    110267       -10      0.8660E-14      0.8001E-02
      7        -4         0        -6    110411       -10      0.1332E-14      0.4000E-02
      0        -4         8        -4    110564        -8     -0.7327E-14       0.000    
      1        -4         7        -4    110717        -8     -0.3886E-14      0.4000E-02
      2        -4         6        -4    110870        -8     -0.2442E-14      0.1200E-01
      3        -4         5        -4    111023        -8     -0.2154E-13      0.1200E-01
      4        -4         4        -4    111176        -8      0.2220E-15      0.1600E-01
      5        -4         3        -4    111329        -8     -0.2420E-13      0.1600E-01
      6        -4         2        -4    111482        -8      0.2220E-15      0.1200E-01
      7        -4         1        -4    111635        -8     -0.1887E-14      0.4001E-02
      8        -4         0        -4    111788        -8       0.000          0.4000E-02
      0        -4         9        -2    111948        -6      0.4441E-15       0.000    
      1        -4         8        -2    112108        -6     -0.2442E-14      0.4000E-02
      2        -4         7        -2    112268        -6     -0.4885E-14      0.1200E-01
      3        -4         6        -2    112428        -6     -0.1110E-15      0.1600E-01
      4        -4         5        -2    112588        -6     -0.1510E-13      0.1600E-01
      5        -4         4        -2    112748        -6     -0.5884E-14      0.1600E-01
      6        -4         3        -2    112908        -6      0.2887E-14      0.1600E-01
      7        -4         2        -2    113068        -6     -0.1110E-14      0.8000E-02
      8        -4         1        -2    113228        -6      0.3331E-14      0.4001E-02
      9        -4         0        -2    113388        -6      0.9992E-14       0.000    
      0        -4        10         0    113553        -4     -0.1776E-14       0.000    
      1        -4         9         0    113718        -4      0.4441E-15      0.8000E-02
      2        -4         8         0    113883        -4      0.3109E-14      0.8001E-02
      3        -4         7         0    114048        -4      0.1088E-13      0.1600E-01
      4        -4         6         0    114213        -4      0.1665E-13      0.1600E-01
      5        -4         5         0    114378        -4      0.9770E-14      0.2000E-01
      6        -4         4         0    114543        -4      0.6661E-15      0.1200E-01
      7        -4         3         0    114708        -4      0.3997E-14      0.8000E-02
      8        -4         2         0    114873        -4      0.3553E-14      0.4000E-02
      9        -4         1         0    115038        -4      0.6439E-14      0.4001E-02
     10        -4         0         0    115203        -4      0.9992E-14       0.000    
      0        -4         9         2    115371        -2      0.1332E-14       0.000    
      1        -4         8         2    115539        -2      0.3553E-14      0.4000E-02
      2        -4         7         2    115707        -2      0.1554E-13      0.1200E-01
      3        -4         6         2    115875        -2     -0.3664E-14      0.1200E-01
      4        -4         5         2    116043        -2      0.1110E-13      0.1600E-01
      5        -4         4         2    116211        -2     -0.6661E-15      0.2000E-01
      6        -4         3         2    116379        -2      0.2176E-13      0.1200E-01
      7        -4         2         2    116547        -2      0.2665E-14      0.8001E-02
      8        -4         1         2    116715        -2      0.1998E-14      0.4000E-02
      9        -4         0         2    116883        -2      0.7994E-14       0.000    
      0        -4         8         4    117052         0     -0.4996E-14       0.000    
      1        -4         7         4    117221         0     -0.4330E-14      0.4000E-02
      2        -4         6         4    117390         0       0.000          0.8001E-02
      3        -4         5         4    117559         0     -0.8993E-14      0.1200E-01
      4        -4         4         4    117728         0     -0.6217E-14      0.1600E-01
      5        -4         3         4    117897         0     -0.7550E-14      0.1600E-01
      6        -4         2         4    118066         0      0.4441E-14      0.8000E-02
      7        -4         1         4    118235         0      0.6661E-15      0.4000E-02
      8        -4         0         4    118404         0      0.1998E-14      0.4001E-02
      0        -4         7         6    118572         2     -0.4330E-14       0.000    
      1        -4         6         6    118740         2     -0.5218E-14      0.4000E-02
      2        -4         5         6    118908         2     -0.7772E-15      0.4000E-02
      3        -4         4         6    119076         2     -0.1854E-13      0.1200E-01
      4        -4         3         6    119244         2     -0.3220E-14      0.1200E-01
      5        -4         2         6    119412         2     -0.1166E-13      0.8000E-02
      6        -4         1         6    119580         2      0.3997E-14      0.8001E-02
      7        -4         0         6    119748         2      0.1332E-14       0.000    
      0        -4         6         8    119913         4     -0.2665E-14      0.4000E-02
      1        -4         5         8    120078         4     -0.7772E-14       0.000    
      2        -4         4         8    120243         4     -0.4108E-14      0.8000E-02
      3        -4         3         8    120408         4     -0.1998E-14      0.8001E-02
      4        -4         2         8    120573         4      0.2887E-14      0.8000E-02
      5        -4         1         8    120738         4      0.5107E-14      0.4001E-02
      6        -4         0         8    120903         4      0.5329E-14      0.4000E-02
      0        -4         5        10    121063         6     -0.1443E-14       0.000    
      1        -4         4        10    121223         6     -0.2665E-14      0.4000E-02
      2        -4         3        10    121383         6     -0.5551E-15      0.4000E-02
      3        -4         2        10    121543         6      0.1554E-14      0.4001E-02
      4        -4         1        10    121703         6      0.1554E-14      0.4000E-02
      5        -4         0        10    121863         6      0.6661E-15      0.4000E-02
      0        -4         4        12    122016         8      0.8882E-15       0.000    
      1        -4         3        12    122169         8      0.1776E-14       0.000    
      2        -4         2        12    122322         8     -0.6661E-15      0.4000E-02
      3        -4         1        12    122475         8     -0.5551E-15      0.4001E-02
      4        -4         0        12    122628         8      0.2665E-14       0.000    
      0        -4         3        14    122772        10       0.000          0.4000E-02
      1        -4         2        14    122916        10     -0.2554E-14       0.000    
      2        -4         1        14    123060        10     -0.2554E-14       0.000    
      3        -4         0        14    123204        10      0.3775E-14      0.4000E-02
      0        -4         2        16    123337        12     -0.4441E-15       0.000    
      1        -4         1        16    123470        12     -0.1887E-14       0.000    
      2        -4         0        16    123603        12      0.3775E-14       0.000    
      0        -4         1        18    123723        14     -0.7883E-14       0.000    
      1        -4         0        18    123843        14     -0.4441E-14       0.000    
      0        -4         0        20    123948        16     -0.1443E-14       0.000    
      0        -3         0       -21    123973       -24     -0.1044E-13       0.000    
      0        -3         1       -19    124021       -22     -0.1121E-13       0.000    
      1        -3         0       -19    124069       -22     -0.2398E-13       0.000    
      0        -3         2       -17    124138       -20     -0.4441E-14      0.4000E-02
      1        -3         1       -17    124207       -20     -0.1288E-13       0.000    
      2        -3         0       -17    124276       -20      0.8660E-14       0.000    
      0        -3         3       -15    124364       -18     -0.8105E-14       0.000    
      1        -3         2       -15    124452       -18      0.1110E-14       0.000    
      2        -3         1       -15    124540       -18     -0.3109E-14       0.000    
      3        -3         0       -15    124628       -18     -0.9215E-14      0.4001E-02
      0        -3         4       -13    124733       -16     -0.4441E-15       0.000    
      1        -3         3       -13    124838       -16     -0.9992E-15       0.000    
      2        -3         2       -13    124943       -16     -0.1665E-14      0.4000E-02
      3        -3         1       -13    125048       -16     -0.1366E-13       0.000    
      4        -3         0       -13    125153       -16     -0.1388E-13      0.4000E-02
      0        -3         5       -11    125273       -14     -0.7772E-15       0.000    
      1        -3         4       -11    125393       -14     -0.6772E-14       0.000    
      2        -3         3       -11    125513       -14      0.4219E-14      0.4000E-02
      3        -3         2       -11    125633       -14      0.8882E-15      0.4001E-02
      4        -3         1       -11    125753       -14     -0.1998E-14      0.4000E-02
      5        -3         0       -11    125873       -14      0.8438E-14      0.4000E-02
      0        -3         6        -9    126006       -12     -0.9992E-15       0.000    
      1        -3         5        -9    126139       -12     -0.4219E-14       0.000    
      2        -3         4        -9    126272       -12     -0.2665E-14      0.8001E-02
      3        -3         3        -9    126405       -12      0.5329E-14      0.4000E-02
      4        -3         2        -9    126538       -12      0.7327E-14      0.8000E-02
      5        -3         1        -9    126671       -12      0.6661E-14      0.4001E-02
      6        -3         0        -9    126804       -12     -0.2554E-14      0.4000E-02
      0        -3         7        -7    126948       -10      0.6661E-15       0.000    
      1        -3         6        -7    127092       -10     -0.5551E-15      0.4000E-02
      2        -3         5        -7    127236       -10      0.2442E-14      0.8001E-02
      3        -3         4        -7    127380       -10     -0.1166E-13      0.8000E-02
      4        -3         3        -7    127524       -10     -0.7550E-14      0.8001E-02
      5        -3         2        -7    127668       -10     -0.7994E-14      0.1200E-01
      6        -3         1        -7    127812       -10      0.4441E-14      0.8001E-02
      7        -3         0        -7    127956       -10      0.7772E-14      0.4000E-02
      0        -3         8        -5    128109        -8     -0.4552E-14       0.000    
      1        -3         7        -5    128262        -8     -0.1110E-14      0.4000E-02
      2        -3         6        -5    128415        -8     -0.3664E-14      0.4001E-02
      3        -3         5        -5    128568        -8     -0.6661E-15      0.1200E-01
      4        -3         4        -5    128721        -8     -0.7772E-15      0.1600E-01
      5        -3         3        -5    128874        -8     -0.5551E-14      0.1200E-01
      6        -3         2        -5    129027        -8      0.5329E-14      0.1200E-01
      7        -3         1        -5    129180        -8      0.9104E-14      0.8000E-02
      8        -3         0        -5    129333        -8      0.2665E-14      0.4001E-02
      0        -3         9        -3    129493        -6     -0.1443E-14       0.000    
      1        -3         8        -3    129653        -6     -0.5107E-14      0.4000E-02
      2        -3         7        -3    129813        -6     -0.1665E-14      0.8000E-02
      3        -3         6        -3    129973        -6     -0.5440E-14      0.1200E-01
      4        -3         5        -3    130133        -6     -0.7772E-14      0.1600E-01
      5        -3         4        -3    130293        -6     -0.3997E-14      0.1600E-01
      6        -3         3        -3    130453        -6     -0.5995E-14      0.1600E-01
      7        -3         2        -3    130613        -6      0.2220E-14      0.8001E-02
      8        -3         1        -3    130773        -6      0.8882E-15      0.4000E-02
      9        -3         0        -3    130933        -6      0.5995E-14      0.4000E-02
      0        -3        10        -1    131098        -4      0.1554E-14       0.000    
      1        -3         9        -1    131263        -4      0.2220E-14      0.4000E-02
      2        -3         8        -1    131428        -4     -0.1110E-15      0.8001E-02
      3        -3         7        -1    131593        -4     -0.1665E-14      0.1200E-01
      4        -3         6        -1    131758        -4     -0.1643E-13      0.2000E-01
      5        -3         5        -1    131923        -4     -0.1532E-13      0.1600E-01
      6        -3         4        -1    132088        -4     -0.5773E-14      0.1600E-01
      7        -3         3        -1    132253        -4      0.8882E-15      0.1200E-01
      8        -3         2        -1    132418        -4      0.1998E-14      0.8000E-02
      9        -3         1        -1    132583        -4      0.9104E-14      0.4000E-02
     10        -3         0        -1    132748        -4      0.5329E-14       0.000    
      0        -3        10         1    132916        -2      0.1332E-14       0.000    
      1        -3         9         1    133084        -2       0.000          0.4001E-02
      2        -3         8         1    133252        -2       0.000          0.8000E-02
      3        -3         7         1    133420        -2     -0.1776E-14      0.1200E-01
      4        -3         6         1    133588        -2      0.7105E-14      0.1600E-01
      5        -3         5         1    133756        -2      0.3775E-14      0.2000E-01
      6        -3         4         1    133924        -2     -0.2887E-14      0.1600E-01
      7        -3         3         1    134092        -2      0.7327E-14      0.1200E-01
      8        -3         2         1    134260        -2     -0.8882E-15      0.8000E-02
      9        -3         1         1    134428        -2      0.8882E-14       0.000    
     10        -3         0         1    134596        -2      0.5551E-14       0.000    
      0        -3         9         3    134765         0     -0.1554E-14      0.4001E-02
      1        -3         8         3    134934         0     -0.2442E-14       0.000    
      2        -3         7         3    135103         0      0.1132E-13      0.8000E-02
      3        -3         6         3    135272         0      0.7327E-14      0.1200E-01
      4        -3         5         3    135441         0      0.1976E-13      0.1600E-01
      5        -3         4         3    135610         0      0.2154E-13      0.2000E-01
      6        -3         3         3    135779         0      0.9326E-14      0.1200E-01
      7        -3         2         3    135948         0      0.1488E-13      0.1200E-01
      8        -3         1         3    136117         0      0.2665E-14      0.4000E-02
      9        -3         0         3    136286         0      0.6217E-14       0.000    
      0        -3         8         5    136454         2     -0.4663E-14       0.000    
      1        -3         7         5    136622         2     -0.1110E-15      0.4000E-02
      2        -3         6         5    136790         2      0.5107E-14      0.8001E-02
      3        -3         5         5    136958         2      0.6661E-15      0.8000E-02
      4        -3         4         5    137126         2     -0.7772E-15      0.1600E-01
      5        -3         3         5    137294         2     -0.1588E-13      0.1200E-01
      6        -3         2         5    137462         2      0.4885E-14      0.1200E-01
      7        -3         1         5    137630         2      0.3997E-14      0.4000E-02
      8        -3         0         5    137798         2      0.1332E-14      0.4000E-02
      0        -3         7         7    137963         4      0.8882E-15       0.000    
      1        -3         6         7    138128         4       0.000           0.000    
      2        -3         5         7    138293         4     -0.6772E-14      0.8001E-02
      3        -3         4         7    138458         4     -0.9215E-14      0.8000E-02
      4        -3         3         7    138623         4     -0.1665E-13      0.8001E-02
      5        -3         2         7    138788         4     -0.1255E-13      0.1200E-01
      6        -3         1         7    138953         4     -0.3220E-14      0.8001E-02
      7        -3         0         7    139118         4      0.6217E-14       0.000    
      0        -3         6         9    139278         6      0.4441E-15       0.000    
      1        -3         5         9    139438         6     -0.2665E-14      0.4000E-02
      2        -3         4         9    139598         6     -0.1443E-14      0.4000E-02
      3        -3         3         9    139758         6     -0.6772E-14      0.4001E-02
      4        -3         2         9    139918         6      0.3331E-14      0.8000E-02
      5        -3         1         9    140078         6      0.4663E-14      0.8001E-02
      6        -3         0         9    140238         6      0.1998E-14      0.4000E-02
      0        -3         5        11    140391         8      0.8882E-15       0.000    
      1        -3         4        11    140544         8     -0.5551E-14       0.000    
      2        -3         3        11    140697         8     -0.4330E-14      0.4000E-02
      3        -3         2        11    140850         8      0.1776E-14      0.4000E-02
      4        -3         1        11    141003         8      0.1554E-14      0.4001E-02
      5        -3         0        11    141156         8     -0.1110E-15      0.4000E-02
      0        -3         4        13    141300        10     -0.5551E-15       0.000    
      1        -3         3        13    141444        10     -0.2220E-14       0.000    
      2        -3         2        13    141588        10       0.000          0.4000E-02
      3        -3         1        13    141732        10      0.2220E-15       0.000    
      4        -3         0        13    141876        10     -0.2109E-14      0.4000E-02
      0        -3         3        15    142009        12     -0.7772E-14       0.000    
      1        -3         2        15    142142        12      0.3109E-14       0.000    
      2        -3         1        15    142275        12     -0.3997E-14      0.4001E-02
      3        -3         0        15    142408        12      0.1554E-14       0.000    
      0        -3         2        17    142528        14     -0.3664E-14       0.000    
      1        -3         1        17    142648        14     -0.1443E-14       0.000    
      2        -3         0        17    142768        14     -0.2220E-15       0.000    
      0        -3         1        19    142873        16     -0.6217E-14       0.000    
      1        -3         0        19    142978        16     -0.6883E-14       0.000    
      0        -3         0        21    143066        18     -0.6439E-14      0.4000E-02
      0        -2         0       -22    143091       -24     -0.4330E-14       0.000    
      0        -2         1       -20    143139       -22     -0.2887E-14       0.000    
      1        -2         0       -20    143187       -22     -0.1066E-13       0.000    
      0        -2         2       -18    143256       -20     -0.1443E-14       0.000    
      1        -2         1       -18    143325       -20     -0.6883E-14       0.000    
      2        -2         0       -18    143394       -20     -0.1377E-13       0.000    
      0        -2         3       -16    143482       -18     -0.4219E-14       0.000    
      1        -2         2       -16    143570       -18     -0.5995E-14       0.000    
      2        -2         1       -16    143658       -18     -0.5440E-14       0.000    
      3        -2         0       -16    143746       -18     -0.1110E-15       0.000    
      0        -2         4       -14    143851       -16     -0.1665E-14      0.4000E-02
      1        -2         3       -14    143956       -16     -0.4108E-14       0.000    
      2        -2         2       -14    144061       -16     -0.7661E-14       0.000    
      3        -2         1       -14    144166       -16      0.8882E-15      0.4000E-02
      4        -2         0       -14    144271       -16      0.2220E-15       0.000    
      0        -2         5       -12    144391       -14     -0.2331E-14       0.000    
