#    n1        m1        n2        m2     count        mJ       sum-1               T
      0        -1         0         0         2        -1      0.2220E-15       0.000    
      0         0         0        -1         4        -1     -0.2220E-15       0.000    
      0         0         0         1         6         1     -0.2220E-15       0.000    
      0         1         0         0         8         1      0.2220E-15       0.000    
